word;log(rank);log(freq)
led;2.842609239610562;1.3979400086720377
horses;2.8432327780980096;1.3979400086720377
guess;2.843855422623161;1.3979400086720377
goddard;2.8444771757456815;1.3979400086720377
form;2.845098040014257;1.3979400086720377
extraordinary;2.8457180179666586;1.3979400086720377
especially;2.846337112129805;1.3979400086720377
entered;2.846955325019824;1.3979400086720377
elegant;2.847572659142112;1.3979400086720377
distance;2.848189116991399;1.3979400086720377
behaviour;2.8488047010518036;1.3979400086720377
attached;2.8494194137968996;1.3979400086720377
write;2.850033257689769;1.380211241711606
turning;2.8506462351830666;1.380211241711606
trying;2.8512583487190755;1.380211241711606
try;2.851869600729766;1.380211241711606
tone;2.8524799936368566;1.380211241711606
spite;2.8530895298518657;1.380211241711606
seems;2.8536982117761744;1.380211241711606
purpose;2.8543060418010806;1.380211241711606
music;2.8549130223078554;1.380211241711606
justice;2.8555191556678;1.380211241711606
influence;2.8561244442423;1.380211241711606
hurry;2.8567288903828825;1.380211241711606
highly;2.8573324964312685;1.380211241711606
generally;2.857935264719429;1.380211241711606
fact;2.858537197569639;1.380211241711606
event;2.859138297294531;1.380211241711606
due;2.859738566197147;1.380211241711606
disposition;2.8603380065709936;1.380211241711606
country;2.8609366207000937;1.380211241711606
consideration;2.8615344108590377;1.380211241711606
comes;2.862131379313037;1.380211241711606
chuse;2.8627275283179747;1.380211241711606
box;2.863322860120456;1.380211241711606
beautiful;2.8639173769578603;1.380211241711606
admiration;2.864511081058392;1.380211241711606
understood;2.8651039746411278;1.3617278360175928
town;2.8656960599160706;1.3617278360175928
thinks;2.8662873390841948;1.3617278360175928
summer;2.866877814337499;1.3617278360175928
service;2.8674674878590514;1.3617278360175928
self;2.8680563618230415;1.3617278360175928
scheme;2.8686444383948255;1.3617278360175928
quick;2.8692317197309762;1.3617278360175928
proof;2.869818207979328;1.3617278360175928
observe;2.870403905279027;1.3617278360175928
loss;2.8709888137605755;1.3617278360175928
join;2.8715729355458786;1.3617278360175928
instrument;2.8721562727482928;1.3617278360175928
hands;2.8727388274726686;1.3617278360175928
gentlemen;2.873320601815399;1.3617278360175928
favourite;2.8739015978644615;1.3617278360175928
became;2.8744818176994666;1.3617278360175928
approbation;2.8750612633917;1.3617278360175928
altogether;2.8756399370041685;1.3617278360175928
wait;2.876217840591642;1.3424226808222062
telling;2.8767949762007006;1.3424226808222062
sweet;2.877371345869774;1.3424226808222062
secret;2.8779469516291885;1.3424226808222062
rain;2.8785217955012063;1.3424226808222062
promise;2.8790958795000727;1.3424226808222062
presently;2.8796692056320534;1.3424226808222062
pleasing;2.88024177589548;1.3424226808222062
picture;2.8808135922807914;1.3424226808222062
pianoforte;2.8813846567705728;1.3424226808222062
paid;2.8819549713396007;1.3424226808222062
observed;2.8825245379548803;1.3424226808222062
mistaken;2.8830933585756897;1.3424226808222062
kept;2.8836614351536176;1.3424226808222062
hill;2.884228769632604;1.3424226808222062
enjoyment;2.884795363948981;1.3424226808222062
eltons;2.885361220031512;1.3424226808222062
dance;2.885926339801431;1.3424226808222062
couple;2.886490725172482;1.3424226808222062
command;2.8870543780509568;1.3424226808222062
claims;2.887617300335736;1.3424226808222062
caught;2.888179493918325;1.3424226808222062
blush;2.8887409606828927;1.3424226808222062
bates's;2.88930170250631;1.3424226808222062
answered;2.8898617212581885;1.3424226808222062
age;2.890421018800914;1.3424226808222062
william;2.890979596989689;1.3222192947339193
weeks;2.8915374576725643;1.3222192947339193
useful;2.8920946026904804;1.3222192947339193
suspect;2.8926510338773004;1.3222192947339193
stand;2.893206753059848;1.3222192947339193
spent;2.8937617620579434;1.3222192947339193
scarcely;2.8943160626844384;1.3222192947339193
safe;2.8948696567452528;1.3222192947339193
otherwise;2.895422546039408;1.3222192947339193
lost;2.8959747323590648;1.3222192947339193
likeness;2.8965262174895554;1.3222192947339193
lately;2.89707700320942;1.3222192947339193
invitation;2.8976270912904414;1.3222192947339193
intimacy;2.8981764834976764;1.3222192947339193
inclination;2.8987251815894934;1.3222192947339193
important;2.8992731873176036;1.3222192947339193
hopes;2.8998205024270964;1.3222192947339193
henry;2.9003671286564705;1.3222192947339193
fault;2.900913067737669;1.3222192947339193
encouragement;2.9014583213961123;1.3222192947339193
duty;2.9020028913507296;1.3222192947339193
disposed;2.902546779313991;1.3222192947339193
deserve;2.9030899869919438;1.3222192947339193
delight;2.9036325160842376;1.3222192947339193
consciousness;2.9041743682841634;1.3222192947339193
charade;2.904715545278681;1.3222192947339193
bath;2.905256048748451;1.3222192947339193
agreed;2.9057958803678687;1.3222192947339193
women;2.906335041805091;1.3010299956639813
wishes;2.90687353472207;1.3010299956639813
whatever;2.907411360774586;1.3010299956639813
suspicion;2.9079485216122722;1.3010299956639813
sudden;2.90848501887865;1.3010299956639813
smallest;2.909020854211156;1.3010299956639813
silence;2.9095560292411755;1.3010299956639813
respectable;2.910090545594068;1.3010299956639813
recommend;2.910624404889201;1.3010299956639813
reasonable;2.9111576087399764;1.3010299956639813
past;2.9116901587538613;1.3010299956639813
nonsense;2.9122220565324155;1.3010299956639813
niece;2.912753303671323;1.3010299956639813
imagined;2.9132839017604186;1.3010299956639813
hers;2.9138138523837167;1.3010299956639813
gutenberg;2.9143431571194407;1.3010299956639813
fixed;2.9148718175400505;1.3010299956639813
expect;2.91539983521227;1.3010299956639813
ease;2.9159272116971158;1.3010299956639813
disappointed;2.916453948549925;1.3010299956639813
disagreeable;2.9169800473203824;1.3010299956639813
dearest;2.9175055095525466;1.3010299956639813
considering;2.9180303367848803;1.3010299956639813
connexion;2.9185545305502734;1.3010299956639813
complete;2.9190780923760737;1.3010299956639813
chance;2.919601023784111;1.3010299956639813
attempt;2.920123326290724;1.3010299956639813
wrote;2.9206450014067875;1.2787536009528289
worst;2.921166050637739;1.2787536009528289
unhappy;2.921686475483602;1.2787536009528289
uncle;2.9222062774390163;1.2787536009528289
tired;2.92272545799326;1.2787536009528289
thrown;2.9232440186302764;1.2787536009528289
thoroughly;2.9237619608287004;1.2787536009528289
speech;2.9242792860618816;1.2787536009528289
single;2.924795995797912;1.2787536009528289
sigh;2.9253120914996495;1.2787536009528289
safely;2.9258275746247424;1.2787536009528289
road;2.926342446625655;1.2787536009528289
recollect;2.926856708949692;1.2787536009528289
passing;2.9273703630390235;1.2787536009528289
opportunity;2.9278834103307068;1.2787536009528289
offer;2.9283958522567137;1.2787536009528289
move;2.928907690243953;1.2787536009528289
mention;2.929418925714293;1.2787536009528289
makes;2.929929560084588;1.2787536009528289
low;2.9304395947667;1.2787536009528289
lose;2.930949031167523;1.2787536009528289
jane's;2.931457870689005;1.2787536009528289
hint;2.931966114728173;1.2787536009528289
high;2.932473764677153;1.2787536009528289
happily;2.932980821923198;1.2787536009528289
fortnight;2.9334872878487053;1.2787536009528289
forgotten;2.9339931638312424;1.2787536009528289
eager;2.934498451243568;1.2787536009528289
dreadful;2.935003151453655;1.2787536009528289
distress;2.9355072658247128;1.2787536009528289
delay;2.9360107957152097;1.2787536009528289
considered;2.936513742478893;1.2787536009528289
calling;2.9370161074648142;1.2787536009528289
busy;2.937517892017347;1.2787536009528289
behind;2.9380190974762104;1.2787536009528289
anxiety;2.938519725176492;1.2787536009528289
angry;2.9390197764486663;1.2787536009528289
worthy;2.9395192526186187;1.255272505103306
that's;2.9400181550076634;1.255272505103306
spend;2.940516484932567;1.255272505103306
simple;2.9410142437055695;1.255272505103306
severe;2.941511432634403;1.255272505103306
reflection;2.942008053022313;1.255272505103306
rational;2.9425041061680806;1.255272505103306
rate;2.9429995933660407;1.255272505103306
public;2.9434945159061026;1.255272505103306
pride;2.9439888750737717;1.255272505103306
play;2.9444826721501687;1.255272505103306
period;2.9449759084120477;1.255272505103306
occurred;2.94546858513182;1.255272505103306
living;2.9459607035775686;1.255272505103306
listen;2.946452265013073;1.255272505103306
lines;2.9469432706978256;1.255272505103306
joy;2.9474337218870508;1.255272505103306
james;2.9479236198317262;1.255272505103306
intended;2.948412965778601;1.255272505103306
friendly;2.9489017609702137;1.255272505103306
finding;2.949390006644913;1.255272505103306
equally;2.949877704036875;1.255272505103306
effect;2.950364854376123;1.255272505103306
don't;2.9508514588885464;1.255272505103306
disappointment;2.951337518795918;1.255272505103306
desirable;2.951823035315912;1.255272505103306
credit;2.9523080096621253;1.255272505103306
considerable;2.952792443044092;1.255272505103306
concern;2.9532763366673045;1.255272505103306
close;2.9537596917332287;1.255272505103306
circle;2.9542425094393248;1.255272505103306
charge;2.954724790979063;1.255272505103306
cause;2.9552065375419416;1.255272505103306
arrived;2.9556877503135057;1.255272505103306
amused;2.9561684304753633;1.255272505103306
wishing;2.9566485792052033;1.2304489213782739
weymouth;2.957128197676813;1.2304489213782739
welcome;2.957607287060095;1.2304489213782739
wedding;2.958085848521085;1.2304489213782739
warmly;2.9585638832219674;1.2304489213782739
views;2.9590413923210934;1.2304489213782739
vicarage;2.9595183769729982;1.2304489213782739
trouble;2.959994838328416;1.2304489213782739
thousand;2.960470777534299;1.2304489213782739
stopped;2.960946195733831;1.2304489213782739
smiled;2.9614210940664485;1.2304489213782739
slight;2.9618954736678504;1.2304489213782739
shewed;2.962369335670021;1.2304489213782739
run;2.9628426812012423;1.2304489213782739
returning;2.9633155113861114;1.2304489213782739
repeated;2.963787827345555;1.2304489213782739
remained;2.964259630196849;1.2304489213782739
regular;2.9647309210536292;1.2304489213782739
promised;2.965201701025912;1.2304489213782739
prevent;2.9656719712201065;1.2304489213782739
prepared;2.9661417327390325;1.2304489213782739
possibly;2.966610986681934;1.2304489213782739
ourselves;2.967079734144497;1.2304489213782739
miles;2.967547976218862;1.2304489213782739
man's;2.968015713993642;1.2304489213782739
live;2.9684829485539352;1.2304489213782739
laughing;2.9689496809813427;1.2304489213782739
joined;2.9694159123539814;1.2304489213782739
inferior;2.9698816437465;1.2304489213782739
indifferent;2.9703468762300935;1.2304489213782739
hundred;2.9708116108725178;1.2304489213782739
humour;2.971275848738105;1.2304489213782739
history;2.971739590887778;1.2304489213782739
hawkins;2.9722028383790646;1.2304489213782739
growing;2.972665592266111;1.2304489213782739
gives;2.9731278535996988;1.2304489213782739
exercise;2.973589623427257;1.2304489213782739
during;2.9740509027928774;1.2304489213782739
dislike;2.9745116927373285;1.2304489213782739
difficulties;2.974971994298069;1.2304489213782739
countenance;2.975431808509263;1.2304489213782739
confidence;2.975891136401793;1.2304489213782739
coles;2.9763499790032735;1.2304489213782739
besides;2.976808337338066;1.2304489213782739
arrangement;2.977266212427293;1.2304489213782739
alarm;2.9777236052888476;1.2304489213782739
agree;2.978180516937414;1.2304489213782739
ways;2.9786369483844743;1.2041199826559248
waiting;2.979092900638326;1.2041199826559248
value;2.979548374704095;1.2041199826559248
suffering;2.9800033715837464;1.2041199826559248
somebody;2.9804578922761;1.2041199826559248
snow;2.9809119377768436;1.2041199826559248
seriously;2.9813655090785445;1.2041199826559248
refuse;2.9818186071706636;1.2041199826559248
receiving;2.9822712330395684;1.2041199826559248
reading;2.9827233876685453;1.2041199826559248
reached;2.983175072037813;1.2041199826559248
proved;2.9836262871245345;1.2041199826559248
opened;2.984077033902831;1.2041199826559248
office;2.9845273133437926;1.2041199826559248
occupied;2.9849771264154934;1.2041199826559248
neighbours;2.9854264740830017;1.2041199826559248
month;2.9858753573083936;1.2041199826559248
mistake;2.986323777050765;1.2041199826559248
mere;2.9867717342662448;1.2041199826559248
listened;2.9872192299080047;1.2041199826559248
line;2.9876662649262746;1.2041199826559248
liked;2.988112840268352;1.2041199826559248
law;2.9885589568786157;1.2041199826559248
laughed;2.989004615698537;1.2041199826559248
laugh;2.9894498176666917;1.2041199826559248
ideas;2.989894563718773;1.2041199826559248
getting;2.9903388547876015;1.2041199826559248
gentle;2.9907826918031377;1.2041199826559248
future;2.9912260756924947;1.2041199826559248
fully;2.9916690073799486;1.2041199826559248
following;2.9921114877869495;1.2041199826559248
fire;2.9925535178321354;1.2041199826559248
express;2.9929950984313414;1.2041199826559248
elegance;2.9934362304976116;1.2041199826559248
education;2.993876914941211;1.2041199826559248
delicacy;2.9943171526696366;1.2041199826559248
cut;2.9947569445876283;1.2041199826559248
conviction;2.9951962915971793;1.2041199826559248
compliments;2.99563519459755;1.2041199826559248
assured;2.9960736544852753;1.2041199826559248
arm;2.9965116721541785;1.2041199826559248
anywhere;2.996949248495381;1.2041199826559248
amusement;2.997386384397313;1.2041199826559248
agitation;2.9978230807457256;1.2041199826559248
admired;2.998259338423699;1.2041199826559248
vanity;2.998695158311656;1.1760912590556813
totally;2.999130541287371;1.1760912590556813
tolerably;2.9995654882259823;1.1760912590556813
stop;3.0;1.1760912590556813
stood;3.000434077479319;1.1760912590556813
smiles;3.0008677215312267;1.1760912590556813
share;3.0013009330204183;1.1760912590556813
rooms;3.0017337128090005;1.1760912590556813
required;3.002166061756508;1.1760912590556813
placed;3.0025979807199086;1.1760912590556813
opening;3.003029470553618;1.1760912590556813
neighbourhood;3.0034605321095067;1.1760912590556813
mother's;3.0038911662369103;1.1760912590556813
money;3.0043213737826426;1.1760912590556813
minute;3.004751155591001;1.1760912590556813
itself;3.0051805125037805;1.1760912590556813
invited;3.0056094453602804;1.1760912590556813
interested;3.0060379549973173;1.1760912590556813
hold;3.0064660422492318;1.1760912590556813
ground;3.0068937079479006;1.1760912590556813
gratified;3.0073209529227447;1.1760912590556813
grateful;3.00774777800074;1.1760912590556813
escape;3.0081741840064264;1.1760912590556813
drawn;3.0086001717619175;1.1760912590556813
dine;3.0090257420869104;1.1760912590556813
